#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
SGP,Singapore,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",41.76492751,2016
SGP,Singapore,175906,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, female (%)",22.29334,2016
SGP,Singapore,177706,Survival rate to the last grade of lower secondary general education (%),98.98744,2016
SGP,Singapore,178306,Gross capital formation (% of GDP),26.742761,2016
SGP,Singapore,179406,Skilled labour force (% of labour force),81.7,2016
SGP,Singapore,180706,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, male (%)",47.82206,2016
SGP,Singapore,181206,Proportion of births attended by skilled health personnel (%),99.6,2016
SGP,Singapore,181706,Rural population with access to electricity (%),100.0,2016
SGP,Singapore,181806,Current health expenditure (% of GDP),4.422382,2016
SGP,Singapore,182206,"Tuberculosis incidence (per 100,000 people)",50.0,2016
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2016
SGP,Singapore,183506,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are female (%)",33.71565,2016
SGP,Singapore,183706,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are male (%)",66.28435,2016
SGP,Singapore,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",50.29999924,2016
SGP,Singapore,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",201.7,2016
SGP,Singapore,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",300.5,2016
SGP,Singapore,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.10149,2016
SGP,Singapore,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",510.6863009,2016
SGP,Singapore,194906,GDP per capita (2017 PPP $),91075.53531,2016
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2016
SGP,Singapore,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",6.633733277,2016
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),85472.58852,2016
SGP,Singapore,195906,"Domestic material consumption per capita, (tonnes)",33.19244,2016
SGP,Singapore,23806,Population with at least some secondary education (% ages 25 and older),79.36824,2015
SGP,Singapore,23906,"Population with at least some secondary education, female (% ages 25 and older)",76.14467,2015
SGP,Singapore,24006,"Population with at least some secondary education, male (% ages 25 and older)",82.88254,2015
SGP,Singapore,24106,"Mean years of schooling, female (years)",11.0303,2015
SGP,Singapore,24206,"Mean years of schooling, male (years)",12.0604,2015
SGP,Singapore,31706,Share of seats in parliament (% held by women),23.91304348,2015
SGP,Singapore,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",3.909,2015
SGP,Singapore,43006,Vulnerable employment (% of total employment),8.273,2015
SGP,Singapore,43606,"Internet users, total (% of population)",79.013,2015
SGP,Singapore,44206,Total population (millions),5.592143,2015
SGP,Singapore,45106,Urban population (%),100.0,2015
SGP,Singapore,46006,Mobile phone subscriptions (per 100 people),147.226,2015
SGP,Singapore,47906,Median age (years),39.709,2015
SGP,Singapore,48706,"Labour force participation rate (% ages 15 and older), female",62.573,2015
SGP,Singapore,48806,"Labour force participation rate (% ages 15 and older), male",79.358,2015
SGP,Singapore,49006,Sex ratio at birth (male to female births),1.07,2015
SGP,Singapore,52306,Research and development expenditure (% of GDP),2.18198,2015
SGP,Singapore,53506,"Foreign direct investment, net inflows (% of GDP)",22.653771,2015
SGP,Singapore,57206,"Mortality rate, infant (per 1,000 live births)",2.169287,2015
SGP,Singapore,57506,"Mortality rate, under-five (per 1,000 live births)",2.719701,2015
SGP,Singapore,57806,"Mortality rate, female adult (per 1,000 people)",37.554,2015
SGP,Singapore,57906,"Mortality rate, male adult (per 1,000 people)",64.369,2015
SGP,Singapore,58006,"HIV prevalence, adult (% ages 15-49)",0.3,2015
SGP,Singapore,61006,"Homicide rate (per 100,000 people)",0.250351252,2015
SGP,Singapore,63106,Population ages 15–64 (millions),4.379809,2015
SGP,Singapore,64306,"Infants lacking immunization, measles (% of one-year-olds)",5.0,2015
SGP,Singapore,64406,"Infants lacking immunization, DTP (% of one-year-olds)",2.0,2015
SGP,Singapore,65606,Gross fixed capital formation (% of GDP),27.2222709,2015
SGP,Singapore,68606,Gender Inequality Index (GII),0.067,2015
SGP,Singapore,69206,Life expectancy at birth (years),82.877,2015
SGP,Singapore,69706,Expected years of schooling (years),16.1,2015
SGP,Singapore,71506,Inequality-adjusted life expectancy index,0.938769087,2015
SGP,Singapore,89006,"Maternal mortality ratio (deaths per 100,000 live births)",9.0,2015
SGP,Singapore,97306,Natural resource depletion (% of GNI),0.0,2015
SGP,Singapore,100806,Forest area (% of total land area),23.06064884,2015
SGP,Singapore,101406,"Literacy rate, adult (% ages 15 and older)",96.82549,2015
SGP,Singapore,101806,Inequality in life expectancy (%),2.9534,2015
SGP,Singapore,103006,Mean years of schooling (years),11.62752,2015
SGP,Singapore,103206,Life expectancy index,0.967338462,2015
SGP,Singapore,103606,Income index,1.0,2015
SGP,Singapore,103706,Education index,0.834806222,2015
SGP,Singapore,110806,"Net migration rate (per 1,000 people)",11.826,2015
SGP,Singapore,110906,"Unemployment, youth (% ages 15–24)",9.334,2015
SGP,Singapore,111106,International inbound tourists (thousands),12051.0,2015
SGP,Singapore,111306,Private capital flows (% of GDP),12.04536,2015
SGP,Singapore,112506,"Suicide rate, male (per 100,000 people, age-standardized)",10.2,2015
SGP,Singapore,112606,"Suicide rate, female (per 100,000 people, age-standardized)",5.2,2015
SGP,Singapore,120606,"Life expectancy at birth, female (years)",85.041,2015
SGP,Singapore,121106,"Life expectancy at birth, male (years)",80.698,2015
SGP,Singapore,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),16.129,2015
SGP,Singapore,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),11.552,2015
SGP,Singapore,123306,"Expected years of schooling, female (years)",16.3,2015
SGP,Singapore,123406,"Expected years of schooling, male (years)",16.0,2015
SGP,Singapore,123506,"Estimated gross national income per capita, female (2017 PPP $)",68930.67598,2015
SGP,Singapore,123606,"Estimated gross national income per capita, male (2017 PPP $)",96768.84231,2015
SGP,Singapore,128306,"Prison population (per 100,000 people)",226.0,2015
SGP,Singapore,132706,Population ages 65 and older (millions),0.505936,2015
SGP,Singapore,132806,Population under age 5 (millions),0.217314,2015
SGP,Singapore,133206,Exports and imports (% of GDP),329.4714,2015
SGP,Singapore,136906,"Human Development Index (HDI), female",0.920261917,2015
SGP,Singapore,137006,"Human Development Index (HDI), male",0.937126947,2015
SGP,Singapore,137506,Human Development Index (HDI),0.931,2015
SGP,Singapore,137906,Gender Development Index (GDI),0.982003473,2015
SGP,Singapore,140606,"Unemployment, total (% of labour force)",3.79,2015
SGP,Singapore,147906,Youth not in school or employment (% ages 15-24),3.72,2015
SGP,Singapore,148206,Labour force participation rate (% ages 15 and older),71.383,2015
SGP,Singapore,148306,Employment to population ratio (% ages 15 and older),68.677,2015
SGP,Singapore,150606,Employment in agriculture (% of total employment),0.803,2015
SGP,Singapore,150706,Employment in services (% of total employment),81.902,2015
SGP,Singapore,153706,Working poor at PPP$3.20 a day (% of total employment),0.075,2015
SGP,Singapore,164406,Adjusted net savings (% of GNI),34.098683,2015
SGP,Singapore,169706,Total unemployment rate (female to male ratio),1.088074398,2015
SGP,Singapore,169806,Youth unemployment rate (female to male ratio),1.433116136,2015
SGP,Singapore,170006,Concentration index (exports) (value),0.231000743,2015
SGP,Singapore,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",41.74633839,2015
SGP,Singapore,178306,Gross capital formation (% of GDP),25.353193,2015
SGP,Singapore,179406,Skilled labour force (% of labour force),81.69,2015
SGP,Singapore,181206,Proportion of births attended by skilled health personnel (%),99.6,2015
SGP,Singapore,181706,Rural population with access to electricity (%),100.0,2015
SGP,Singapore,181806,Current health expenditure (% of GDP),4.204509,2015
SGP,Singapore,182206,"Tuberculosis incidence (per 100,000 people)",45.0,2015
SGP,Singapore,182806,Population using safely managed drinking-water services (%),100.0,2015
SGP,Singapore,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",50.09999847,2015
SGP,Singapore,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",209.8,2015
SGP,Singapore,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",312.1,2015
SGP,Singapore,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.10263,2015
SGP,Singapore,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",494.6426929,2015
SGP,Singapore,194906,GDP per capita (2017 PPP $),89366.30789,2015
SGP,Singapore,195206,Population using safely managed sanitation services (%),100.0,2015
SGP,Singapore,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",10.97990541,2015
SGP,Singapore,195706,Gross national income (GNI) per capita (constant 2017 PPP$),83498.96373,2015
SGP,Singapore,195906,"Domestic material consumption per capita, (tonnes)",33.78183,2015
SGP,Singapore,23806,Population with at least some secondary education (% ages 25 and older),78.58764,2014
SGP,Singapore,23906,"Population with at least some secondary education, female (% ages 25 and older)",75.52369,2014
SGP,Singapore,24006,"Population with at least some secondary education, male (% ages 25 and older)",81.91603,2014
SGP,Singapore,24106,"Mean years of schooling, female (years)",10.9804,2014
SGP,Singapore,24206,"Mean years of schooling, male (years)",11.97,2014
SGP,Singapore,31706,Share of seats in parliament (% held by women),25.25252525,2014
SGP,Singapore,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",4.3194,2014
SGP,Singapore,43006,Vulnerable employment (% of total employment),9.285,2014
SGP,Singapore,43606,"Internet users, total (% of population)",79.0292,2014
SGP,Singapore,44206,Total population (millions),5.525628,2014
SGP,Singapore,45106,Urban population (%),100.0,2014
SGP,Singapore,46006,Mobile phone subscriptions (per 100 people),146.658,2014
SGP,Singapore,48706,"Labour force participation rate (% ages 15 and older), female",61.371,2014
SGP,Singapore,48806,"Labour force participation rate (% ages 15 and older), male",79.003,2014
SGP,Singapore,52306,Research and development expenditure (% of GDP),2.08464,2014
SGP,Singapore,53506,"Foreign direct investment, net inflows (% of GDP)",21.819349,2014
SGP,Singapore,57206,"Mortality rate, infant (per 1,000 live births)",2.159116,2014
SGP,Singapore,57506,"Mortality rate, under-five (per 1,000 live births)",2.713277,2014
SGP,Singapore,57806,"Mortality rate, female adult (per 1,000 people)",38.615,2014
SGP,Singapore,57906,"Mortality rate, male adult (per 1,000 people)",66.171,2014
SGP,Singapore,58006,"HIV prevalence, adult (% ages 15-49)",0.3,2014
SGP,Singapore,61006,"Homicide rate (per 100,000 people)",0.253364866,2014
SGP,Singapore,63106,Population ages 15–64 (millions),4.330226,2014
SGP,Singapore,64306,"Infants lacking immunization, measles (% of one-year-olds)",5.0,2014
SGP,Singapore,64406,"Infants lacking immunization, DTP (% of one-year-olds)",2.0,2014
SGP,Singapore,65606,Gross fixed capital formation (% of GDP),28.12820922,2014
SGP,Singapore,68606,Gender Inequality Index (GII),0.07,2014
SGP,Singapore,69206,Life expectancy at birth (years),82.667,2014
SGP,Singapore,69706,Expected years of schooling (years),16.1,2014
SGP,Singapore,71506,Inequality-adjusted life expectancy index,0.937112677,2014
SGP,Singapore,89006,"Maternal mortality ratio (deaths per 100,000 live births)",8.0,2014
SGP,Singapore,97306,Natural resource depletion (% of GNI),0.0,2014
SGP,Singapore,100806,Forest area (% of total land area),23.06064884,2014
SGP,Singapore,101406,"Literacy rate, adult (% ages 15 and older)",96.71666,2014
SGP,Singapore,101806,Inequality in life expectancy (%),2.8,2014
SGP,Singapore,103006,Mean years of schooling (years),11.2757,2014
SGP,Singapore,103206,Life expectancy index,0.964107692,2014
SGP,Singapore,103606,Income index,1.0,2014
SGP,Singapore,103706,Education index,0.823078889,2014
SGP,Singapore,110906,"Unemployment, youth (% ages 15–24)",8.724,2014
SGP,Singapore,111106,International inbound tourists (thousands),11864.0,2014
SGP,Singapore,111306,Private capital flows (% of GDP),9.627777,2014
SGP,Singapore,120606,"Life expectancy at birth, female (years)",84.854,2014
SGP,Singapore,121106,"Life expectancy at birth, male (years)",80.462,2014
SGP,Singapore,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),16.477,2014
SGP,Singapore,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),11.129,2014
SGP,Singapore,123306,"Expected years of schooling, female (years)",16.209,2014
SGP,Singapore,123406,"Expected years of schooling, male (years)",15.9802,2014
SGP,Singapore,123506,"Estimated gross national income per capita, female (2017 PPP $)",68273.37237,2014
SGP,Singapore,123606,"Estimated gross national income per capita, male (2017 PPP $)",100391.3135,2014
SGP,Singapore,128306,"Prison population (per 100,000 people)",231.5,2014
SGP,Singapore,132706,Population ages 65 and older (millions),0.48189,2014
SGP,Singapore,132806,Population under age 5 (millions),0.213195,2014
SGP,Singapore,133206,Exports and imports (% of GDP),360.46732,2014
SGP,Singapore,136906,"Human Development Index (HDI), female",0.917326986,2014
SGP,Singapore,137006,"Human Development Index (HDI), male",0.934643772,2014
SGP,Singapore,137506,Human Development Index (HDI),0.926,2014
SGP,Singapore,137906,Gender Development Index (GDI),0.981472314,2014
